Total Volume, Total Energy, Total Energy (Particle) 
1.8156,7023.485086,6617.755534
1.8164,7021.67157,6612.705166
1.8204,7060.844259,6607.121196
1.8196,7045.779046,6601.112026
1.8172,7022.420574,6594.812684
1.8216,7048.872313,6588.617873
1.8168,7026.59599,6581.886545
1.8164,7009.92842,6575.737104
1.8196,7030.946398,6569.145855
1.812,6983.213158,6562.529186
1.8168,7014.431406,6556.068793
1.8176,7028.543853,6550.250574
1.8212,7059.364447,6545.227467
1.8228,7075.660815,6540.060161
1.826,7110.458976,6535.657157
1.8196,7064.656977,6531.654588
1.8244,7104.10101,6528.155224
1.8264,7123.647142,6523.752326
1.8272,7136.722299,6519.959296
1.8232,7104.04978,6515.468546
1.8244,7119.038602,6512.058224
1.8248,7126.887861,6507.489925
1.8304,7160.673383,6502.579584
1.8264,7140.921197,6498.706776
1.8332,7190.105165,6493.578275
1.8248,7115.212762,6487.801755
1.8224,7101.438233,6483.260415
1.832,7174.842263,6478.634992
1.8312,7165.302865,6473.779293
1.8336,7184.49537,6469.10949
1.8372,7194.481554,6464.694438
1.8332,7165.243577,6460.633129
1.832,7149.288167,6456.395116
1.8296,7118.654807,6452.095853
1.8292,7136.551226,6447.922677
1.8312,7131.318138,6444.356149
1.8388,7184.926638,6441.618798
1.8348,7152.160495,6440.258006
1.8324,7132.487645,6440.381504
1.8268,7084.472332,6442.134812
1.832,7121.058701,6445.940342
1.8284,7094.389476,6450.912774
1.8284,7088.441221,6458.218121
1.8288,7096.175703,6465.730543
1.8292,7100.258509,6473.80531
1.824,7064.734947,6483.152142
1.8232,7064.761774,6493.458572
1.8224,7060.909633,6504.251968
1.8224,7067.339664,6513.650195
1.8196,7049.444332,6522.663957
1.8248,7093.037603,6531.78578
1.8208,7066.26178,6540.880722
1.824,7098.707777,6549.066684
1.8192,7059.307258,6558.343223
1.818,7052.093587,6566.167639
1.82,7066.509881,6575.071575
1.8136,7022.529813,6585.272311
1.8184,7049.804264,6591.124341
1.8184,7053.199646,6595.668537
1.8148,7014.172278,6598.750076
1.8256,7098.146145,6600.658166
1.8188,7045.7733,6600.495081
1.8212,7059.427312,6599.080916
1.8188,7035.87017,6596.873487
1.8172,7019.20298,6593.757266
1.8132,6995.333752,6589.863199
1.8164,7009.173656,6585.220402
1.8136,6986.874718,6580.161552
1.82,7026.432967,6574.798143
1.8188,7011.531254,6568.52585
1.8172,7004.117959,6562.374126
1.818,7001.421357,6556.248913
1.822,7028.813207,6549.824861
1.82,7017.294378,6543.509777
1.818,7011.111416,6537.500351
1.8192,7013.091107,6532.245391
1.8196,7018.45383,6527.241022
1.8216,7037.489949,6522.213325
1.8232,7050.494117,6517.484711
1.8156,6999.635057,6513.441425
1.824,7070.689598,6510.124009
1.8204,7048.069668,6507.326834
1.8216,7058.489143,6504.568783
1.8264,7101.23381,6501.261493
1.824,7085.781858,6497.491661
1.8216,7076.147145,6493.938284
1.828,7120.040149,6488.269482
1.83,7143.928506,6482.700995
1.8228,7087.396476,6477.049715
1.8268,7114.964171,6470.880155
1.8376,7190.863931,6464.972979
1.824,7102.576882,6459.180169
1.8324,7141.31348,6452.760172
1.834,7156.855864,6447.858785
1.826,7079.783558,6442.675033
1.8308,7130.405211,6438.286461
1.8324,7131.994911,6433.615428
1.83,7110.535974,6429.404193
1.8256,7072.731845,6425.68219
1.8308,7102.983653,6422.883814
1.8332,7125.648066,6420.929535
1.83,7094.019415,6419.349222
1.826,7056.906922,6418.253151
1.826,7046.919073,6418.316741
1.832,7095.933452,6419.972472
1.8272,7061.81124,6423.320292
1.8284,7063.077711,6427.961791
1.8224,7021.82271,6434.300438
1.8256,7049.148036,6441.807488
1.8244,7036.588292,6450.412892
1.8256,7052.824184,6458.886151
1.822,7031.130132,6467.480434
1.826,7064.050449,6476.533714
