Total Volume, Total Energy, Total Energy (Particle) 
1.998000, 8000.875010, 6307.051349
1.996400, 7985.063410, 6307.564190
2.003600, 8041.794641, 6307.751125
2.002800, 8036.866928, 6307.796007
2.005600, 8056.062112, 6307.377705
2.002400, 8028.292202, 6306.744024
2.010400, 8093.203769, 6306.260688
2.005600, 8056.919334, 6305.601178
2.001200, 8020.861514, 6304.064678
1.997600, 7989.779395, 6303.654017
2.005600, 8054.615398, 6303.524207
2.002000, 8026.837405, 6303.205538
2.007200, 8065.631812, 6303.345371
2.008800, 8077.747420, 6303.731912
2.011200, 8098.029135, 6304.251933
2.006400, 8063.204056, 6304.993365
2.014000, 8118.520292, 6306.288872
2.002000, 8026.643033, 6308.167460
2.012400, 8108.286404, 6309.517084
2.017600, 8152.658344, 6311.178768
2.015200, 8134.597149, 6313.146545
2.011200, 8102.066570, 6314.765016
2.014000, 8120.436194, 6317.078323
2.013200, 8116.710452, 6319.666649
2.012000, 8110.479502, 6322.183753
2.004800, 8051.121948, 6324.184412
2.010000, 8091.910296, 6325.844773
2.007600, 8073.179640, 6327.302424
2.009200, 8084.549041, 6328.493426
2.014800, 8134.163335, 6329.353684
2.017200, 8152.441096, 6329.767672
2.019600, 8170.995431, 6329.630200
2.017200, 8152.324079, 6329.213304
2.018800, 8166.394736, 6328.502013
2.018400, 8162.180269, 6326.980335
2.022800, 8195.473766, 6325.813519
2.027200, 8231.492907, 6324.335065
2.024000, 8207.295016, 6322.896829
2.014400, 8130.146065, 6321.240127
2.016800, 8148.701564, 6320.024760
2.019200, 8168.166469, 6319.274143
2.010800, 8101.535524, 6318.783771
2.014000, 8129.400668, 6318.447429
2.021600, 8187.765236, 6318.358008
2.012400, 8111.819697, 6318.735962
2.027200, 8228.068815, 6319.414213
2.025600, 8214.840436, 6320.503857
2.030000, 8250.607070, 6322.145139
2.029600, 8247.066238, 6324.079477
2.030800, 8258.824248, 6326.102534
2.028000, 8235.964715, 6327.510982
2.034000, 8285.920659, 6329.566976
2.032800, 8275.854326, 6331.350435
2.031600, 8261.844967, 6333.093232
2.032000, 8264.017981, 6334.848912
2.035600, 8291.446335, 6336.566744
2.036800, 8301.357044, 6338.140184
2.040800, 8332.428807, 6339.321506
2.046800, 8382.635368, 6339.705026
2.053200, 8430.806797, 6339.957466
