Total Volume, Total Energy, Total Energy (Particle) 
1.814,7124.699928,6463.718013
1.808,7086.9111,6454.885874
1.814,7114.417045,6446.997908
1.8112,7090.292388,6440.416201
1.8168,7144.181133,6434.351988
1.8116,7099.467632,6428.66383
1.81,7071.918285,6423.790495
1.8128,7099.171918,6419.553507
1.812,7092.587642,6415.348975
1.8084,7068.142317,6411.015738
1.8104,7072.712551,6406.784945
1.81,7066.371649,6402.798159
1.8096,7052.22947,6399.309758
1.8104,7043.586243,6396.527331
1.8088,7031.805892,6394.345977
1.8116,7045.319445,6393.510015
1.8096,7016.340636,6394.102904
1.812,7041.913807,6396.56922
1.8064,6984.194465,6401.825262
1.8052,6970.664207,6409.289296
1.8096,6997.932719,6419.234849
1.81,7000.699182,6431.410363
1.7996,6919.271447,6445.238685
1.806,6969.424744,6460.371066
1.8044,6962.385708,6477.023756
1.806,6975.065068,6493.554706
1.802,6949.689461,6512.240177
1.8052,6980.844976,6529.042463
1.7968,6918.055043,6546.817472
1.7984,6930.781783,6564.877266
1.8032,6975.318055,6583.94675
1.8028,6974.64722,6602.422031
1.796,6926.750356,6619.852574
1.7984,6949.338412,6637.529919
1.7872,6875.710239,6654.110652
1.7992,6953.039895,6668.24289
1.7924,6919.725365,6681.277748
1.7948,6940.2047,6691.489667
1.8,6975.77174,6700.099663
1.796,6937.41693,6706.546989
1.7932,6922.357658,6710.817555
1.7948,6924.921423,6712.427462
1.7984,6955.516881,6711.63742
1.7932,6915.720797,6708.681134
1.8008,6967.703937,6703.614576
1.796,6932.107011,6696.546813
1.7972,6939.313804,6687.747311
1.7996,6951.926666,6677.208669
1.8024,6963.494516,6665.503754
1.7964,6914.207785,6652.757016
1.798,6917.557111,6639.259742
1.7932,6876.346599,6625.228135
1.8012,6930.470866,6611.173844
1.7924,6855.96776,6596.991099
1.8028,6937.917233,6582.764179
1.8008,6923.594598,6568.77896
1.7984,6906.763143,6555.683231
1.798,6905.467317,6541.978227
1.8008,6926.009619,6529.816734
1.7984,6910.668634,6517.844916
1.798,6914.407534,6507.310832
1.7992,6927.833596,6497.314127
1.8068,6986.2863,6487.486793
1.8084,7000.802606,6477.162495
1.81,7019.826112,6467.904546
1.8056,7000.109543,6459.165008
1.8116,7051.308168,6449.115758
1.8096,7036.838072,6439.198452
1.8068,7022.299081,6430.829824
1.8132,7078.099355,6422.468049
1.8116,7074.318978,6414.639146
1.8092,7054.681295,6406.092076
1.8076,7037.553549,6398.974536
1.8072,7029.571009,6393.068298
1.8112,7059.543117,6388.664068
1.8104,7042.329213,6384.64078
1.812,7067.083829,6380.792286
1.8128,7072.947052,6376.925455
1.8124,7057.471044,6373.140961
1.8032,6967.338848,6369.226455
1.814,7062.199828,6365.53325
1.8148,7061.125582,6362.372267
1.8124,7026.911888,6359.799558
1.8096,7004.305586,6358.059608
1.8132,7011.614124,6357.788063
1.8104,7000.32632,6359.135169
1.8092,6964.984011,6362.839428
1.8104,6978.185985,6368.828084
1.8108,6977.488722,6377.475688
1.8096,6962.069937,6389.287893
1.8084,6953.795958,6403.596259
1.8104,6972.295711,6419.535767
1.804,6925.83561,6437.028563
1.8032,6923.124669,6455.342504
1.802,6917.609289,6473.916182
1.802,6919.633911,6492.273656
1.8004,6916.291909,6511.341112
1.7952,6882.486364,6529.634582
1.804,6950.75562,6548.465634
